"","date","unemp","infgap","ppi","infexp","cpi","s_shock"
"212","2009-12-31",9.9,1.45955352037554,2.27153435214733,-0.773506250544154,0.686047269831391,1.00008863939571
"213","2010-03-31",9.9,0.0768956051188985,2.87789645500434,-0.0741350806190644,0.0027605244998341,0.18855260663635
"214","2010-06-30",9.4,-0.673719663186079,0.109051264896554,0.602842066743348,-0.0708775964427311,-1.02744071421625
"215","2010-09-30",9.5,-0.696694193825276,0.760047089845362,1.19086936375072,0.494175169925448,1.04286568607179
"216","2010-12-31",9.3,-0.814280160245695,2.56287385478897,1.81577686023353,1.00149669998784,2.86738577082311
"217","2011-03-31",9,-0.318119456347365,4.88654682095291,1.47885200813616,1.16073255178879,2.64919350617596
"218","2011-06-30",9.1,-0.774148198279501,2.3320332429912,1.56012618229704,0.785977984017538,0.925011275418086
"219","2011-09-30",9,-1.34836222284498,-0.0981354347649344,2.14189234919082,0.793530126345843,0.652456929572054
"220","2011-12-31",8.5,-2.52341986782847,-1.9331457018307,2.79930034777234,0.275880479943869,-1.16671082213138
"221","2012-03-31",8.2,-2.50174800125098,2.17830395161114,3.19644193380375,0.69469393255277,0.895832990250511
"222","2012-06-30",8.2,-3.31134243838209,-2.17830395161114,3.18758085820392,-0.123761580178172,-2.49460953384499
"223","2012-09-30",7.8,-1.65293041273187,2.27619921150959,2.73707099644009,1.08414058370823,2.53592403137617
"224","2012-12-31",7.9,-2.19524304544414,-1.42894769428112,2.28437500991177,0.0891319644676258,-1.48782988569636
"225","2013-03-31",7.5,-1.50857718537714,1.2330612457478,1.96639594952537,0.457818764148232,-0.00977237035719725
"226","2013-06-30",7.5,-1.63555903800656,0.146950797936007,1.70570775184684,0.070148713840279,-0.673617171259977
"227","2013-09-30",7.2,-1.249246190252,-0.195982424316643,1.72093201872185,0.471685828469859,-0.420708870581876
"228","2013-12-31",6.7,-1.00853420220335,-0.936198017920464,1.51038998244668,0.501855780243332,0.206625536238647
"229","2014-03-31",6.7,-0.893577222432018,2.44510958641637,1.44971602898449,0.556138806552475,0.757950141941066
"230","2014-06-30",6.1,-0.964450085414525,0.626055500155775,1.4728408782245,0.508390792809976,-0.0100190524037203
"231","2014-09-30",5.9,-1.45340600409456,-0.916331465951892,1.55704867370232,0.103642669607762,-1.17830461980546
"232","2014-12-31",5.6,-2.2195338416191,-4.66123048694191,1.70235936827421,-0.517174473344895,-3.40323097901454
"233","2015-03-31",5.4,-1.60662424624587,-2.83159201172882,1.48973154550511,-0.116892700740756,-2.41786394147638
"234","2015-06-30",5.3,-0.374430558496575,1.70855825877343,1.08426583531165,0.709835276815074,0.670407064091805
"235","2015-09-30",5,-0.686526258439124,-2.96974155440228,0.619600726377034,-0.0669255320620898,-2.33124455142999
"236","2015-12-31",5,-0.0936278511523891,-3.00613081697865,0.204304356740481,0.110676505588092,-1.57589774553344
"237","2016-03-31",5,-0.0666498750103273,-0.76586807610628,0.200728295234232,0.134078420223904,-1.69180446458483
"238","2016-06-30",4.9,0.467521524047476,2.97560498385616,0.428152890792455,0.895674414839931,0.944949552148699
"239","2016-09-30",5,-0.25532998769151,-0.373832211060687,0.651676149855618,0.396346162164107,-0.51300406961694
"240","2016-12-31",4.7,-0.429705193584784,0.693151268976244,1.03365938289279,0.603954189308009,0.686732859727357
"241","2017-03-31",4.4,-0.866098787318514,1.73825814694206,1.3819992921267,0.515900504808187,0.428026011814708
"242","2017-06-30",4.3,-1.65199887330751,1.09063662217768,1.76305194226551,0.111053068958,-0.832122133778768
"243","2017-09-30",4.3,-0.975266273337549,0.617921636595753,1.90148947142763,0.926223198090081,2.01469806969925
"244","2017-12-31",4.1,-1.50219038325288,0.767071007398101,2.05657833601469,0.554387952761815,-0.199068968160887
"245","2018-03-31",4,-1.36342239458409,1.51671259363333,2.07595622053522,0.712533825951134,-0.168983442494053
"246","2018-06-30",4,-1.47332042475645,2.42886785118159,2.04903691419542,0.575716489438971,0.546093223243105
"247","2018-09-30",3.7,-1.87179886457129,-0.29426210541974,2.33443879944635,0.462639934875053,0.347553707547732
"248","2018-12-31",3.9,-2.13976893786043,-1.28523766172917,2.37147560991202,0.23170667205159,-1.68876696203029
"249","2019-03-31",3.8,-1.77412258255463,-0.0995520241501957,2.34023365933669,0.566111076782061,0.00370209283211409
"250","2019-06-30",3.6,-1.84746232003528,-0.249314514580146,2.22322769118335,0.375765371148074,-0.51373925474465
"251","2019-09-30",3.5,-1.41160124583248,-0.953104782099956,1.94006808833704,0.52846684250456,-0.262088819568262
